longitude,latitude,start_date,end_date,label,cube,time_series
-57.12444606,-18.39156599,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.11959516,-18.05469776,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.11097133,-18.94591635,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.10827639,-17.70597176,2018-01-01,2018-12-19,"RIO, LAGO E OCEANO",pantanal,
-57.10800689,-17.32517591,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.10719841,-17.99082754,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.10665942,-18.13797158,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.10207801,-17.29876545,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.10126953,-18.34709938,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.10019155,-18.86183404,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.09884408,-17.2165696,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.09561014,-18.55083729,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.09399317,-18.96127754,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.09372368,-17.97034595,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.09075924,-17.00798079,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.08806429,-18.68046418,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.08078794,-17.221151,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.08051845,-17.47124198,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.07647603,-18.55245426,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.07647603,-18.69825083,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-57.07593704,-17.18557772,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.07593704,-17.92345389,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.07566754,-17.82077646,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.0729726,-18.17058043,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.0727031,-18.35518422,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.07081664,-18.80146725,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.07027765,-17.65018638,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.07000816,-18.60365823,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.06919967,-18.27891725,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.06893018,-17.25753277,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.06866068,-17.30226887,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.06596574,-17.08559523,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.06380978,-18.24334397,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.0627318,-17.76687754,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.06219281,-17.2410936,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.0578809,-17.18503873,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.05383848,-17.38769866,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.05141303,-17.7040853,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.04817909,-17.99918187,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.04386718,-17.43566869,2018-01-01,2018-12-19,"RIO, LAGO E OCEANO",pantanal,
-57.04359769,-17.10311238,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.0430587,-17.09826147,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.04036375,-18.55461021,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.0379383,-18.19025353,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.03739931,-17.49307104,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.03497386,-17.65207285,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.02257711,-18.56350353,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.01988216,-18.75996509,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.01718722,-18.37350985,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.01422278,-18.8192539,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-57.01179733,-17.50277285,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.00964137,-17.21010173,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-57.0082939,-18.03367718,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.00452097,-18.90144974,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-57.00263451,-17.19527952,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.00236502,-17.00555534,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-57.00182603,-18.38563711,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.99751411,-18.75538368,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.99562765,-18.23606761,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.9880818,-17.30280786,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.98403938,-17.82562736,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.96786971,-18.63842303,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.96490527,-17.15000443,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.96409678,-17.78116075,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.96274931,-17.95040335,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.96140184,-18.75565317,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.95870689,-17.07993584,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.95547296,-17.5898196,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.94388469,-17.95525425,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.94172873,-18.02720931,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.94172873,-18.21801148,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.93633884,-18.75807862,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.93553036,-17.87467537,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.93014047,-18.40288476,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.92933198,-18.9634335,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.92502007,-18.73247664,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.922325120000004,-18.62629577,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.91558776,-17.59628747,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.91289281,-17.37260696,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.91181483,-18.1967214,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.90319101,-17.76472158,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.90319101,-18.47807375,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.89699263,-17.3160131,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.89645364,-17.92749631,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.89564516,-17.01310118,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.89402819,-17.30280786,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.89133325,-18.41878494,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.8886383,-18.68369812,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.8835179,-17.94043205,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.88297891,-17.38123079,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.8738161,-18.95400119,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.8735466,-18.18513314,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.86923469,-17.10796328,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.86923469,-18.0075362,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.86653974,-18.47591779,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.86653974,-18.49343494,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.86438379,-18.34036202,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.86303631,-17.05271689,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.86222783,-18.78583657,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.86061086,-18.38887104,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.85953289,-17.59763494,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.85629895,-17.24163259,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.85090906,-18.31206509,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.84740563,-17.4801353,2018-01-01,2018-12-19,"RIO, LAGO E OCEANO",pantanal,
-56.84174624,-18.59260895,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.83985978,-18.77101436,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.83581736,-17.08290028,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.83285292,-17.18962014,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.83258343,-18.88069866,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.82611556,-17.67255443,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.82503758,-18.67992519,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.81964769,-18.62360083,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.81695274,-18.20884866,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.81291032,-18.58641057,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.81237133,-17.7736149,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.80644245,-18.95696563,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.79539317,-18.34144,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.79458469,-18.02882628,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.78596086,-17.37476292,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.78569137,-17.57149397,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.78542187,-18.25520173,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.78218794,-18.71522899,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.77598956,-17.73372971,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.77059967,-17.82427989,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.76952169,-17.63994559,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.76143686,-18.66106057,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.75739444,-17.1815353,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.75658595,-18.08056924,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.75200455,-17.90027736,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.74688415,-18.08164722,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.74391971,-18.88959198,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.73583487,-18.14309198,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.73152296,-18.2616696,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.72613307,-18.55272375,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.72262964,-18.05685371,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.70915491,-18.57670877,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.70484299,-17.38635119,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.70295653,-18.83838801,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.70026159,-18.44654288,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.70026159,-18.90387519,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.69999209,-18.61821093,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.69675816,-17.11146671,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.69487169,-17.57877032,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.68139696,-17.87521436,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.68004949,-18.52631328,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.66846122,-17.76714703,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.66576628,-18.28592411,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.66522729,-17.02145552,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.65714245,-18.60365823,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.65040509,-18.92031436,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.63935581,-18.80443169,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.63234895,-18.49181797,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.63100148,-18.18459415,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.63100148,-18.73894451,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.63073198,-18.40854415,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.62722855,-17.96711202,2018-01-01,2018-12-19,OUTRA ÁREA NÃO VEGETADA,pantanal,
-56.62210816,-18.69852032,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.61725725,-17.86712953,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.61429281,-17.18611671,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.61321483,-17.02819288,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.61267585,-18.51337754,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.60513,-17.42461942,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.60351303,-18.53089469,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.59542819,-18.44600389,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.59381122,-17.31224017,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.59246375,-17.04759649,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.58922982,-17.4750149,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.58707386,-17.28744667,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.58141447,-17.26076671,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.57952801,-18.04176202,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.57925852,-18.29832086,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.57871953,-18.27379685,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.56659227,-17.7889761,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.55877693,-17.48121328,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.55311754,-17.89758241,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.55257855,-18.48858404,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.54961411,-18.28188169,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.5450327,-18.73651906,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.54152927,-17.14973494,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.52805455,-17.08532573,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.52805455,-18.0476909,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.52751556,-17.72833981,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.52293415,-17.20417285,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.51996971,-17.4901066,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.51673577,-17.91078765,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.51269335,-17.91914198,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.49921862,-17.49765245,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.49841014,-18.76858891,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.49733216,-17.7490909,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.49140328,-18.13904956,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.49140328,-18.31934144,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.48951682,-17.18126581,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.48682187,-17.84018007,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.48655238,-18.38644559,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.48655238,-18.40827465,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.48250996,-17.70839721,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.48089299,-17.42731436,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.46310635,-18.10671021,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.46148938,-18.82760823,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.46121989,-18.02532285,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.44612819,-17.97923927,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.4356179,-18.47349234,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.43453992,-18.69555588,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.42834155,-17.57850082,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.42645509,-18.47430083,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.41944823,-18.27972574,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.41837025,-18.10509324,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.41621429,-17.26211418,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.40759047,-18.0972779,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.4011226,-18.04580444,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.40031411,-18.29724288,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.38737837,-18.45678368,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.38656989,-18.78934,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.37686808,-18.55649667,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.36770527,-17.0373557,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.36770527,-18.22340137,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.36635779,-18.81009108,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.35503902,-18.19591292,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.35503902,-18.56619848,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.35369155,-17.11335317,2018-01-01,2018-12-19,PASTAGEM,pantanal,
-56.34372025,-18.61201256,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.33994732,-17.72294992,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.33294047,-17.51651707,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.33267097,-17.67039848,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.32512512,-18.27110191,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.30787747,-17.28717718,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.30545202,-17.76660805,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.30221808,-17.87198043,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.29682819,-18.73490209,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.2962892,-18.27864776,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.29413325,-17.17910985,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.29036032,-18.24496093,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.28847386,-17.96953747,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.27796357,-17.33811165,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.26421935,-18.49990281,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.26314137,-18.15360227,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.25936844,-18.18028223,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.25775148,-17.84125805,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.25694299,-18.08649812,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.24427675,-18.25951364,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.23888686,-18.57805624,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.23834787,-18.52846924,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.23780888,-18.75349722,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.22568162,-17.4154566,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.21624931,-17.62566238,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.21624931,-18.65701815,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.21571032,-18.1371631,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.20546953,-17.20956274,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.20520003,-18.73005119,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.20007964,-18.82653025,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.19603722,-17.27720588,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.19522873,-18.27298837,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.19468974,-17.55721075,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.19361177,-17.10634631,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.19361177,-18.44276996,2018-01-01,2018-12-19,CAMPO ALAGADO E ÁREA PANTANOSA,pantanal,
-56.18633541,-18.54248296,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.18498794,-17.89003657,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.17339967,-18.06871148,2018-01-01,2018-12-19,FORMAÇÃO FLORESTAL,pantanal,
-56.1669318,-17.27073801,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.16612332,-17.39982591,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.1620809,-17.64479649,2018-01-01,2018-12-19,FORMAÇÃO SAVÃNICA,pantanal,
-56.15938595,-17.43944162,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.15480454,-17.73211274,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
-56.15157061,-17.74585696,2018-01-01,2018-12-19,FORMAÇÃO CAMPESTRE,pantanal,
